تاریخ,کد کالا,نام کالا,واحد,تعداد,قیمت واحد,بهای واحد,مبلغ کل,مشتری
1404/11/24,SKU00032,قهوه فوری ۲۰۰ گرمی,عدد,2,454800,367338,909600,فروشگاه امید
1404/11/24,SKU00033,نوشابه خانواده ۱.۵ لیتری,عدد,27,41982,33235,1133514,فروشگاه امید
1404/11/24,SKU00034,آب معدنی ۱.۵ لیتری بسته ۶ عددی,بسته,12,83963,68220,1007556,سوپر مارکت البرز
1404/11/24,SKU00035,ماکارونی ۷۰۰ گرمی,عدد,16,45480,36734,727680,سوپر مارکت البرز
1404/11/24,SKU00036,رب گوجه ۸۰۰ گرمی,عدد,5,94458,76966,472290,فروشگاه یاس
1404/11/24,SKU00037,تن ماهی ۱۸۰ گرمی,عدد,11,146935,118073,1616285,فروشگاه یاس
1404/11/24,SKU00039,عدس ۹۰۰ گرمی,عدد,5,106703,85712,533515,مینی‌مارکت نسیم
1404/11/24,SKU00040,نخود ۹۰۰ گرمی,عدد,3,113700,91835,341100,بقالی برادران احمدی
1404/11/24,SKU00041,پنیر سفید ۴۰۰ گرمی,عدد,13,96208,76966,1250704,فروشگاه زنجیره‌ای مهر
1404/11/24,SKU00042,شیر کم‌چرب ۱ لیتری,عدد,6,45480,36734,272880,سوپر پروتئین سبز
1404/11/24,SKU00043,ماست دبه ۲ کیلویی,عدد,6,179296,144312,1075776,سوپرمارکت پارسیان
1404/11/24,SKU00044,کره حیوانی ۱۰۰ گرمی,عدد,7,103205,83088,722435,بوفه دانشگاه
1404/11/24,SKU00045,مایع ظرفشویی ۳.۷۵ لیتری,عدد,4,192415,153058,769660,سوپرمارکت پارسیان
1404/11/24,SKU00046,پودر لباسشویی ۵ کیلویی,عدد,4,411069,336727,1644276,بقالی برادران احمدی
1404/11/24,SKU00047,دستمال کاغذی ۳۰۰ برگ,بسته,5,74342,59474,371710,بوفه دانشگاه
1404/11/24,SKU00048,شامپو ۹۰۰ میلی‌لیتری,عدد,4,234397,188042,937588,هایپر ستاره شهر
1404/11/24,SKU00049,خمیر دندان ۱۰۰ گرمی,عدد,8,80465,62972,643720,کافه رستوران ونک
1404/11/24,SKU00050,صابون بسته ۶ عددی,بسته,8,104954,83963,839632,سوپرمارکت آفتاب
1404/11/25,SKU00001,برنج ایرانی هاشمی ۱۰ کیلویی,کارتن,3,3939231,3326462,11817693,هایپر نیک
1404/11/25,SKU00027,برنج پاکستانی باسماتی ۱۰ کیلویی,کارتن,5,2319769,1838308,11598845,هایپر ستاره شهر
1404/11/25,SKU00028,روغن آفتابگردان ۱.۸ لیتری,عدد,26,161946,131308,4210596,سوپرمارکت پارسیان
1404/11/25,SKU00029,روغن سرخ‌کردنی ۴.۵ لیتری,عدد,10,398300,332646,3983000,فروشگاه زنجیره‌ای مهر
1404/11/25,SKU00030,شکر سفید ۹۰۰ گرمی,عدد,18,36766,30638,661788,فروشگاه گلستان
1404/11/25,SKU00031,چای کیسه‌ای ۱۰۰ عددی,عدد,10,214469,170700,2144690,سوپرمارکت پارسیان
1404/11/25,SKU00032,قهوه فوری ۲۰۰ گرمی,عدد,4,455200,367662,1820800,فروشگاه یاس
1404/11/25,SKU00033,نوشابه خانواده ۱.۵ لیتری,عدد,51,42018,33265,2142918,سوپرمارکت آفتاب
1404/11/25,SKU00034,آب معدنی ۱.۵ لیتری بسته ۶ عددی,بسته,22,84037,68280,1848814,سوپرمارکت پارسیان
1404/11/25,SKU00035,ماکارونی ۷۰۰ گرمی,عدد,26,45520,36766,1183520,فروشگاه سپیدار
1404/11/25,SKU00036,رب گوجه ۸۰۰ گرمی,عدد,6,94542,77034,567252,سوپرمارکت پارسیان
1404/11/25,SKU00037,تن ماهی ۱۸۰ گرمی,عدد,16,147065,118177,2353040,فروشگاه امید
1404/11/25,SKU00038,لوبیا چیتی ۹۰۰ گرمی,عدد,9,124305,100669,1118745,فروشگاه زنجیره‌ای مهر
1404/11/25,SKU00039,عدس ۹۰۰ گرمی,عدد,11,106797,85788,1174767,فروشگاه زنجیره‌ای مهر
1404/11/25,SKU00040,نخود ۹۰۰ گرمی,عدد,5,113800,91915,569000,فروشگاه یاس
1404/11/25,SKU00041,پنیر سفید ۴۰۰ گرمی,عدد,18,96292,77034,1733256,بقالی برادران احمدی
1404/11/25,SKU00042,شیر کم‌چرب ۱ لیتری,عدد,39,45520,36766,1775280,سوپر مارکت البرز
1404/11/25,SKU00043,ماست دبه ۲ کیلویی,عدد,13,179454,144438,2332902,بوفه دانشگاه
1404/11/25,SKU00044,کره حیوانی ۱۰۰ گرمی,عدد,10,103295,83162,1032950,سوپرمارکت پارسیان
1404/11/25,SKU00045,مایع ظرفشویی ۳.۷۵ لیتری,عدد,6,192585,153192,1155510,بوفه دانشگاه
1404/11/25,SKU00046,پودر لباسشویی ۵ کیلویی,عدد,7,411431,337023,2880017,هایپر ستاره شهر
1404/11/25,SKU00047,دستمال کاغذی ۳۰۰ برگ,بسته,18,74408,59526,1339344,سوپرمارکت پارسیان
1404/11/25,SKU00048,شامپو ۹۰۰ میلی‌لیتری,عدد,10,234603,188208,2346030,فروشگاه امید
1404/11/25,SKU00049,خمیر دندان ۱۰۰ گرمی,عدد,15,80535,63028,1208025,فروشگاه سپیدار
1404/11/25,SKU00050,صابون بسته ۶ عددی,بسته,14,105046,84037,1470644,فروشگاه گلستان
1404/11/26,SKU00001,برنج ایرانی هاشمی ۱۰ کیلویی,کارتن,4,3942692,3329385,15770768,مینی‌مارکت شبانه
1404/11/26,SKU00027,برنج پاکستانی باسماتی ۱۰ کیلویی,کارتن,3,2321808,1839923,6965424,فروشگاه یاس
1404/11/26,SKU00028,روغن آفتابگردان ۱.۸ لیتری,عدد,42,162088,131423,6807696,سوپرمارکت آفتاب
1404/11/26,SKU00029,روغن سرخ‌کردنی ۴.۵ لیتری,عدد,6,398650,332938,2391900,فروشگاه زنجیره‌ای مهر
1404/11/26,SKU00030,شکر سفید ۹۰۰ گرمی,عدد,38,36798,30665,1398324,سوپر مارکت البرز
1404/11/26,SKU00031,چای کیسه‌ای ۱۰۰ عددی,عدد,5,214658,170850,1073290,فروشگاه گلستان
1404/11/26,SKU00032,قهوه فوری ۲۰۰ گرمی,عدد,7,455600,367985,3189200,سوپر مارکت البرز
1404/11/26,SKU00033,نوشابه خانواده ۱.۵ لیتری,عدد,12,42055,33294,504660,سوپر مارکت البرز
1404/11/26,SKU00034,آب معدنی ۱.۵ لیتری بسته ۶ عددی,بسته,17,84111,68340,1429887,تعاونی مصرف کارکنان
1404/11/26,SKU00035,ماکارونی ۷۰۰ گرمی,عدد,25,45560,36798,1139000,سوپرمارکت پارسیان
1404/11/26,SKU00036,رب گوجه ۸۰۰ گرمی,عدد,11,94625,77102,1040875,کافه رستوران ونک
1404/11/26,SKU00037,تن ماهی ۱۸۰ گرمی,عدد,11,147194,118281,1619134,هایپر ستاره شهر
1404/11/26,SKU00038,لوبیا چیتی ۹۰۰ گرمی,عدد,9,124414,100758,1119726,سوپر مارکت البرز
1404/11/26,SKU00039,عدس ۹۰۰ گرمی,عدد,9,106891,85863,962019,سوپر پروتئین سبز
1404/11/26,SKU00040,نخود ۹۰۰ گرمی,عدد,6,113900,91996,683400,مینی‌مارکت شبانه
1404/11/26,SKU00041,پنیر سفید ۴۰۰ گرمی,عدد,24,96377,77102,2313048,فروشگاه سپیدار
1404/11/26,SKU00042,شیر کم‌چرب ۱ لیتری,عدد,45,45560,36798,2050200,فروشگاه گلستان
1404/11/26,SKU00043,ماست دبه ۲ کیلویی,عدد,7,179612,144565,1257284,مینی‌مارکت شبانه
1404/11/26,SKU00044,کره حیوانی ۱۰۰ گرمی,عدد,10,103386,83235,1033860,سوپر پروتئین سبز
1404/11/26,SKU00045,مایع ظرفشویی ۳.۷۵ لیتری,عدد,6,192754,153327,1156524,بوفه دانشگاه
1404/11/26,SKU00046,پودر لباسشویی ۵ کیلویی,عدد,6,411792,337319,2470752,بوفه دانشگاه
1404/11/26,SKU00047,دستمال کاغذی ۳۰۰ برگ,بسته,7,74473,59578,521311,کافه رستوران ونک
1404/11/26,SKU00048,شامپو ۹۰۰ میلی‌لیتری,عدد,6,234809,188373,1408854,هایپر نیک
1404/11/26,SKU00049,خمیر دندان ۱۰۰ گرمی,عدد,15,80606,63083,1209090,سوپر پروتئین سبز
1404/11/26,SKU00050,صابون بسته ۶ عددی,بسته,12,105138,84111,1261656,سوپر مارکت البرز
1404/11/27,SKU00001,برنج ایرانی هاشمی ۱۰ کیلویی,کارتن,4,3946154,3332308,15784616,بوفه دانشگاه
1404/11/27,SKU00027,برنج پاکستانی باسماتی ۱۰ کیلویی,کارتن,4,2323846,1841538,9295384,فروشگاه سپیدار
1404/11/27,SKU00028,روغن آفتابگردان ۱.۸ لیتری,عدد,19,162231,131538,3082389,سوپرمارکت آفتاب
1404/11/27,SKU00029,روغن سرخ‌کردنی ۴.۵ لیتری,عدد,8,399000,333231,3192000,فروشگاه سپیدار
1404/11/27,SKU00030,شکر سفید ۹۰۰ گرمی,عدد,28,36831,30692,1031268,سوپر پروتئین سبز
1404/11/27,SKU00031,چای کیسه‌ای ۱۰۰ عددی,عدد,7,214846,171000,1503922,فروشگاه گلستان
1404/11/27,SKU00032,قهوه فوری ۲۰۰ گرمی,عدد,4,456000,368308,1824000,مینی‌مارکت نسیم
1404/11/27,SKU00033,نوشابه خانواده ۱.۵ لیتری,عدد,54,42092,33323,2272968,فروشگاه گلستان
1404/11/27,SKU00034,آب معدنی ۱.۵ لیتری بسته ۶ عددی,بسته,20,84185,68400,1683700,فروشگاه رفاه محلی
1404/11/27,SKU00035,ماکارونی ۷۰۰ گرمی,عدد,17,45600,36831,775200,هایپر ستاره شهر
1404/11/27,SKU00036,رب گوجه ۸۰۰ گرمی,عدد,13,94708,77169,1231204,سوپرمارکت آفتاب
1404/11/27,SKU00037,تن ماهی ۱۸۰ گرمی,عدد,13,147323,118385,1915199,سوپرمارکت پارسیان
1404/11/27,SKU00038,لوبیا چیتی ۹۰۰ گرمی,عدد,5,124523,100846,622615,سوپر مارکت البرز
1404/11/27,SKU00039,عدس ۹۰۰ گرمی,عدد,7,106985,85938,748895,بوفه دانشگاه
1404/11/27,SKU00040,نخود ۹۰۰ گرمی,عدد,5,114000,92077,570000,مینی‌مارکت نسیم
1404/11/27,SKU00041,پنیر سفید ۴۰۰ گرمی,عدد,20,96462,77169,1929240,فروشگاه گلستان
1404/11/27,SKU00042,شیر کم‌چرب ۱ لیتری,عدد,38,45600,36831,1732800,بقالی برادران احمدی
1404/11/27,SKU00043,ماست دبه ۲ کیلویی,عدد,17,179769,144692,3056073,فروشگاه زنجیره‌ای مهر
1404/11/27,SKU00044,کره حیوانی ۱۰۰ گرمی,عدد,9,103477,83308,931293,فروشگاه گلستان
1404/11/27,SKU00045,مایع ظرفشویی ۳.۷۵ لیتری,عدد,8,192923,153462,1543384,تعاونی مصرف کارکنان
1404/11/27,SKU00046,پودر لباسشویی ۵ کیلویی,عدد,5,412154,337615,2060770,سوپرمارکت آفتاب
1404/11/27,SKU00047,دستمال کاغذی ۳۰۰ برگ,بسته,18,74538,59631,1341684,سوپرمارکت آفتاب
1404/11/27,SKU00048,شامپو ۹۰۰ میلی‌لیتری,عدد,5,235015,188538,1175075,فروشگاه زنجیره‌ای مهر
1404/11/27,SKU00049,خمیر دندان ۱۰۰ گرمی,عدد,15,80677,63138,1210155,هایپر ستاره شهر
1404/11/27,SKU00050,صابون بسته ۶ عددی,بسته,9,105231,84185,947079,سوپرمارکت آفتاب
1404/11/28,SKU00001,برنج ایرانی هاشمی ۱۰ کیلویی,کارتن,3,3949615,3335231,11848845,فروشگاه یاس
1404/11/28,SKU00027,برنج پاکستانی باسماتی ۱۰ کیلویی,کارتن,5,2325885,1843154,11629425,سوپر مارکت البرز
1404/11/28,SKU00028,روغن آفتابگردان ۱.۸ لیتری,عدد,37,162373,131654,6007801,سوپر پروتئین سبز
1404/11/28,SKU00029,روغن سرخ‌کردنی ۴.۵ لیتری,عدد,3,399350,333523,1198050,سوپر مارکت البرز
1404/11/28,SKU00030,شکر سفید ۹۰۰ گرمی,عدد,15,36863,30719,552945,مینی‌مارکت نسیم
1404/11/28,SKU00031,چای کیسه‌ای ۱۰۰ عددی,عدد,16,215035,171150,3440560,مینی‌مارکت شبانه
1404/11/28,SKU00032,قهوه فوری ۲۰۰ گرمی,عدد,4,456400,368631,1825600,هایپر نیک
1404/11/28,SKU00033,نوشابه خانواده ۱.۵ لیتری,عدد,46,42129,33352,1937934,مینی‌مارکت نسیم
1404/11/28,SKU00034,آب معدنی ۱.۵ لیتری بسته ۶ عددی,بسته,11,84258,68460,926838,تعاونی مصرف کارکنان
1404/11/28,SKU00035,ماکارونی ۷۰۰ گرمی,عدد,23,45640,36863,1049720,فروشگاه یاس
1404/11/28,SKU00036,رب گوجه ۸۰۰ گرمی,عدد,10,94791,77237,947910,بوفه دانشگاه
1404/11/28,SKU00037,تن ماهی ۱۸۰ گرمی,عدد,20,147452,118488,2949040,بوفه دانشگاه
1404/11/28,SKU00038,لوبیا چیتی ۹۰۰ گرمی,عدد,14,124632,100935,1744848,بوفه دانشگاه
1404/11/28,SKU00039,عدس ۹۰۰ گرمی,عدد,11,107078,86014,1177858,فروشگاه یاس
1404/11/28,SKU00040,نخود ۹۰۰ گرمی,عدد,6,114100,92158,684600,سوپرمارکت پارسیان
1404/11/28,SKU00041,پنیر سفید ۴۰۰ گرمی,عدد,28,96546,77237,2703288,فروشگاه امید
1404/11/28,SKU00042,شیر کم‌چرب ۱ لیتری,عدد,26,45640,36863,1186640,فروشگاه امید
1404/11/28,SKU00043,ماست دبه ۲ کیلویی,عدد,15,179927,144819,2698905,فروشگاه یاس
1404/11/28,SKU00044,کره حیوانی ۱۰۰ گرمی,عدد,13,103568,83381,1346384,سوپر مارکت البرز
1404/11/28,SKU00045,مایع ظرفشویی ۳.۷۵ لیتری,عدد,7,193092,153596,1351644,فروشگاه امید
1404/11/28,SKU00046,پودر لباسشویی ۵ کیلویی,عدد,5,412515,337912,2062575,سوپرمارکت پارسیان
1404/11/28,SKU00047,دستمال کاغذی ۳۰۰ برگ,بسته,15,74604,59683,1119060,فروشگاه سپیدار
1404/11/28,SKU00048,شامپو ۹۰۰ میلی‌لیتری,عدد,5,235222,188704,1176110,سوپر پروتئین سبز
1404/11/28,SKU00049,خمیر دندان ۱۰۰ گرمی,عدد,7,80748,63194,565236,سوپرمارکت پارسیان
1404/11/28,SKU00050,صابون بسته ۶ عددی,بسته,7,105323,84258,737261,مینی‌مارکت شبانه
1404/11/29,SKU00001,برنج ایرانی هاشمی ۱۰ کیلویی,کارتن,1,3953077,3338154,3953077,سوپرمارکت پارسیان
1404/11/29,SKU00027,برنج پاکستانی باسماتی ۱۰ کیلویی,کارتن,5,2327923,1844769,11639615,بوفه دانشگاه
1404/11/29,SKU00028,روغن آفتابگردان ۱.۸ لیتری,عدد,21,162515,131769,3412815,فروشگاه سپیدار
1404/11/29,SKU00029,روغن سرخ‌کردنی ۴.۵ لیتری,عدد,9,399700,333815,3597300,فروشگاه زنجیره‌ای مهر
1404/11/29,SKU00030,شکر سفید ۹۰۰ گرمی,عدد,36,36895,30746,1328220,کافه رستوران ونک
1404/11/29,SKU00031,چای کیسه‌ای ۱۰۰ عددی,عدد,6,215223,171300,1291338,هایپر نیک
1404/11/29,SKU00032,قهوه فوری ۲۰۰ گرمی,عدد,5,456800,368954,2284000,فروشگاه سپیدار
1404/11/29,SKU00033,نوشابه خانواده ۱.۵ لیتری,عدد,22,42166,33382,927652,سوپر پروتئین سبز
1404/11/29,SKU00034,آب معدنی ۱.۵ لیتری بسته ۶ عددی,بسته,26,84332,68520,2192632,فروشگاه رفاه محلی
1404/11/29,SKU00035,ماکارونی ۷۰۰ گرمی,عدد,30,45680,36895,1370400,بقالی برادران احمدی
1404/11/29,SKU00036,رب گوجه ۸۰۰ گرمی,عدد,12,94874,77305,1138488,سوپرمارکت آفتاب
1404/11/29,SKU00037,تن ماهی ۱۸۰ گرمی,عدد,19,147582,118592,2804058,فروشگاه رفاه محلی
1404/11/29,SKU00038,لوبیا چیتی ۹۰۰ گرمی,عدد,12,124742,101023,1496904,مینی‌مارکت شبانه
1404/11/29,SKU00039,عدس ۹۰۰ گرمی,عدد,14,107172,86089,1500408,سوپرمارکت آفتاب
1404/11/29,SKU00040,نخود ۹۰۰ گرمی,عدد,7,114200,92238,799400,بوفه دانشگاه
1404/11/29,SKU00041,پنیر سفید ۴۰۰ گرمی,عدد,38,96631,77305,3671978,مینی‌مارکت نسیم
1404/11/29,SKU00042,شیر کم‌چرب ۱ لیتری,عدد,31,45680,36895,1416080,سوپرمارکت آفتاب
1404/11/29,SKU00043,ماست دبه ۲ کیلویی,عدد,18,180085,144946,3241530,مینی‌مارکت شبانه
1404/11/29,SKU00044,کره حیوانی ۱۰۰ گرمی,عدد,16,103658,83454,1658528,سوپر پروتئین سبز
1404/11/29,SKU00045,مایع ظرفشویی ۳.۷۵ لیتری,عدد,15,193262,153731,2898930,فروشگاه امید
1404/11/29,SKU00046,پودر لباسشویی ۵ کیلویی,عدد,6,412877,338208,2477262,هایپر ستاره شهر
1404/11/29,SKU00047,دستمال کاغذی ۳۰۰ برگ,بسته,24,74669,59735,1792056,بوفه دانشگاه
1404/11/29,SKU00048,شامپو ۹۰۰ میلی‌لیتری,عدد,9,235428,188869,2118852,فروشگاه امید
1404/11/29,SKU00049,خمیر دندان ۱۰۰ گرمی,عدد,18,80818,63249,1454724,تعاونی مصرف کارکنان
1404/11/29,SKU00050,صابون بسته ۶ عددی,بسته,6,105415,84332,632490,مینی‌مارکت شبانه
1404/11/30,SKU00001,برنج ایرانی هاشمی ۱۰ کیلویی,کارتن,4,3956538,3341077,15826152,سوپرمارکت پارسیان
1404/11/30,SKU00027,برنج پاکستانی باسماتی ۱۰ کیلویی,کارتن,9,2329962,1846385,20969658,فروشگاه امید
1404/11/30,SKU00028,روغن آفتابگردان ۱.۸ لیتری,عدد,34,162658,131885,5530372,هایپر نیک
1404/11/30,SKU00029,روغن سرخ‌کردنی ۴.۵ لیتری,عدد,10,400050,334108,4000500,هایپر نیک
1404/11/30,SKU00030,شکر سفید ۹۰۰ گرمی,عدد,49,36928,30773,1809472,کافه رستوران ونک
1404/11/30,SKU00031,چای کیسه‌ای ۱۰۰ عددی,عدد,16,215412,171450,3446592,هایپر ستاره شهر
1404/11/30,SKU00032,قهوه فوری ۲۰۰ گرمی,عدد,9,457200,369277,4114800,فروشگاه امید
